objid              , ra              , dec                 , u       , g       , r       , i       , z       , class, redshift     , _q   , W1mag , W2mag , W3mag , W4mag, W1_W2        , u_g
1237646586102547236, 87.7487065201639, -0.476290055256262  , 24.5646 , 21.50591, 19.93353, 18.37588, 17.48358, STAR , 0.0001393387 , 107.0, 14.164, 14.141, 12.536, 9.005, 0.022999763  , 3.0586899999999986
1237646586102547277, 87.8539486902613, -0.595431868424119  , 25.02031, 21.59603, 19.88574, 18.37369, 17.5154 , STAR , 0.0001398266 , 108.0, 14.829, 14.876, 12.337, 9.078, -0.04699993  , 3.4242799999999995
1237646586102547714, 87.8518854734274, -0.533070690766392  , 26.10997, 22.4744 , 20.45766, 19.37347, 18.61687, STAR , 5.679918e-05 , 109.0, 13.802, 13.766, 12.555, 9.058, 0.03600025   , 3.6355700000000013
1237646586102678460, 88.1152886210474, -0.434265356933633  , 23.20079, 20.13583, 18.6596 , 17.23158, 16.46291, STAR , 0.0001250684 , 110.0, 15.511, 15.973, 12.536, 9.035, -0.4619999   , 3.064960000000003
1237646586102678808, 88.0746278067696, -0.467215175372545  , 24.78642, 22.46843, 20.64876, 19.40898, 18.62068, STAR , 7.973247e-05 , 111.0, 15.203, 15.196, 11.933, 8.792, 0.0069999695 , 2.317989999999998
1237646586102678818, 88.0766605338749, -0.614598897705833  , 24.21079, 22.18748, 20.57693, 18.8762 , 17.86031, STAR , 6.804706e-05 , 112.0, 15.723, 15.772, 12.426, 8.297, -0.04900074  , 2.0233099999999986
1237646586102678943, 88.1105626222053, -0.507138480311918  , 24.68447, 22.34329, 20.43307, 19.15875, 18.36972, STAR , 0.0002103863 , 113.0, 13.754, 13.557, 12.645, 8.921, 0.19699955   , 2.3411800000000014
1237646586102678951, 88.1162599675903, -0.591175385391264  , 23.96248, 22.27885, 20.65623, 19.11596, 18.17036, STAR , 4.234317e-05 , 114.0, 14.695, 14.754, 12.203, 9.037, -0.059000015 , 1.6836300000000008
1237646586102743556, 88.1817630019799, -0.578455361786533  , 23.42379, 21.5626 , 19.7885 , 18.67877, 17.964  , STAR , 0.0001886718 , 115.0, 14.833, 15.03 , 11.998, 8.956, -0.19699955  , 1.8611900000000006
1237646586102744152, 88.2966274134468, -0.442841314983819  , 23.78059, 20.96367, 19.09697, 17.88428, 17.12638, STAR , -0.0001522905, 116.0, 15.478, 15.479, 12.28 , 8.733, -0.0010004044, 2.8169199999999996
1237646586102810130, 88.4531714054516, -0.52090250380038   , 23.84613, 22.02993, 20.03802, 19.07478, 18.4168 , STAR , 0.00021303   , 118.0, 14.161, 14.06 , 12.271, 8.829, 0.10099983   , 1.8161999999999985
1237646586102874757, 88.5986763621898, -0.431428327152815  , 21.93575, 19.09105, 17.59687, 16.37072, 15.71412, STAR , 2.228603e-05 , 119.0, 15.117, 15.208, 12.497, 8.7  , -0.09100056  , 2.8446999999999996
1237646586102874849, 88.4712020433652, -0.487079799143906  , 23.57743, 21.25762, 19.29151, 18.29655, 17.59445, STAR , 0.0002938326 , 120.0, 15.03 , 15.083, 12.679, 8.68 , -0.05300045  , 2.3198100000000004
1237646586102874862, 88.5058925806148, -0.478456210058582  , 25.22075, 21.29722, 19.10748, 17.99267, 17.20138, STAR , 6.462341e-05 , 121.0, 15.222, 15.528, 12.509, 8.959, -0.30599976  , 3.9235299999999995
1237646586102874908, 88.5494510725643, -0.456061330533946  , 23.82688, 21.02075, 18.92949, 17.82304, 17.0523 , STAR , 0.0001877506 , 122.0, 14.442, 14.329, 12.098, 8.408, 0.112999916  , 2.8061299999999996
1237646586102875245, 88.5251813580568, -0.435946445749314  , 24.02577, 22.83852, 20.54586, 19.22279, 18.35453, STAR , 0.0001818471 , 123.0, 12.581, 12.313, 12.461, 9.139, 0.2680006    , 1.1872500000000024
1237646586102875259, 88.5324337832102, -0.505176211178393  , 24.22025, 22.85639, 20.73517, 19.45803, 18.59842, STAR , 8.601847e-06 , 124.0, 14.439, 14.302, 12.48 , 8.673, 0.13700008   , 1.363859999999999
1237646586102940617, 88.7062401647375, -0.452435527883321  , 22.78702, 20.3341 , 18.88345, 17.41364, 16.59723, STAR , 0.0001589975 , 125.0, 14.377, 14.32 , 12.423, 9.033, 0.05700016   , 2.452919999999999
1237646586102940887, 88.6504522047421, -0.606369869218148  , 23.88836, 21.70505, 19.80057, 18.77349, 18.09696, STAR , 9.679433e-05 , 126.0, 13.981, 13.956, 12.11 , 8.868, 0.024999619  , 2.1833099999999988
1237646586102941060, 88.7230429525647, -0.464585197503028  , 24.62497, 22.01039, 20.32681, 18.86535, 17.98571, STAR , 0.0002292923 , 127.0, 14.782, 14.938, 12.378, 8.861, -0.15600014  , 2.61458
1237646586103005630, 88.7719681872834, -0.609773344143586  , 20.39395, 18.74051, 17.86464, 17.45872, 17.21344, STAR , 0.0002159078 , 128.0, 15.106, 15.157, 12.473, 8.973, -0.05099964  , 1.6534399999999998
1237646586103005650, 88.7759993080573, -0.604443624422707  , 20.9875 , 19.2413 , 18.2566 , 17.81259, 17.52122, STAR , 0.0001241407 , 129.0, 13.807, 13.683, 11.748, 8.454, 0.12400055   , 1.7462000000000018
1237646586103006168, 88.762425639506 , -0.47183249093218   , 23.33384, 20.64478, 19.08258, 17.81493, 17.09219, STAR , 7.904302e-05 , 130.0, 15.114, 15.06 , 12.277, 8.959, 0.0539999    , 2.689059999999998
1237646586103006263, 88.8795516132813, -0.548015644521048  , 23.71896, 21.29111, 19.43141, 18.07666, 17.29119, STAR , -2.57935e-05 , 131.0, 16.172, 16.54 , 12.343, 8.285, -0.36800003  , 2.4278499999999994
1237646586103006275, 88.7648779327176, -0.589933806549268  , 22.15611, 20.36441, 19.28478, 18.81475, 18.51653, STAR , 0.0001509591 , 132.0, 16.482, 16.324, 12.453, 8.55 , 0.15800095   , 1.7917000000000023
1237646586103006529, 88.8005349793176, -0.610350365914515  , 23.66412, 22.0251 , 20.12983, 19.05267, 18.38376, STAR , 0.0001546564 , 133.0, 15.334, 15.242, 11.955, 8.62 , 0.09200001   , 1.6390200000000021
1237646586103072128, 88.9192789245024, -0.42975525226601   , 25.14696, 22.96995, 20.91261, 19.44702, 18.56018, STAR , 0.0002069415 , 134.0, 16.347, 16.593, 12.439, 8.717, -0.24600029  , 2.1770099999999992
1237646586103072243, 88.9538527407573, -0.522479322097231  , 24.13808, 22.52875, 20.57564, 19.43825, 18.72432, STAR , -1.700165e-06, 135.0, 17.157, 17.198, 12.008, 8.511, -0.041000366 , 1.60933
1237646586103072360, 88.9931868140959, -0.47603068051387   , 24.94309, 22.24671, 20.17056, 19.02352, 18.31205, STAR , 0.0002378941 , 138.0, 13.925, 13.845, 12.268, 8.741, 0.07999992   , 2.6963800000000013
1237646586103137592, 89.0676733368191, -0.480330131669392  , 23.80475, 22.874  , 21.01608, 19.23645, 18.1392 , STAR , 0.0001236752 , 139.0, 15.016, 14.907, 11.89 , 8.345, 0.109000206  , 0.9307499999999997
1237646586103137689, 89.0999123103276, -0.466457994967388  , 24.16645, 22.1782 , 20.52717, 18.90339, 17.93309, STAR , 0.0001239374 , 140.0, 15.667, 15.69 , 12.39 , 9.02 , -0.022999763 , 1.9882500000000007
1237646586103137709, 89.1116531286468, -0.465310530626973  , 25.41315, 21.85785, 19.95208, 18.82487, 18.14194, STAR , -2.95603e-06 , 141.0, 15.304, 15.422, 12.442, 8.683, -0.11800003  , 3.5553000000000026
1237646586103203264, 89.2312169480773, -0.52624687594637   , 24.33003, 22.13979, 20.18859, 19.06825, 18.38996, STAR , 3.253921e-05 , 143.0, 16.078, 16.132, 12.267, 9.001, -0.054000854 , 2.1902399999999993
1237646586103203444, 89.2890095803185, -0.437030024470248  , 24.0878 , 22.52632, 20.65619, 19.12883, 18.27696, STAR , 0.0004084601 , 144.0, 14.576, 14.626, 12.478, 9.129, -0.05000019  , 1.561480000000003
1237646586103203516, 89.3101348156918, -0.47632518564185   , 24.5507 , 21.96821, 20.1457 , 18.90905, 18.10902, STAR , 2.125367e-06 , 145.0, 13.389, 13.251, 12.566, 9.069, 0.13799953   , 2.58249
1237646586103268674, 89.4439531900375, -0.562774385866424  , 23.93411, 20.51206, 18.80771, 17.72633, 17.0882 , STAR , 4.912151e-05 , 146.0, 15.552, 15.506, 12.195, 8.884, 0.04600048   , 3.4220499999999987
1237646586103269109, 89.4274922213067, -0.610078973562702  , 24.79493, 22.06674, 20.4647 , 19.15323, 18.25833, STAR , 0.0003142163 , 147.0, 15.059, 14.896, 12.354, 8.684, 0.1630001    , 2.7281900000000014
1237646586103269152, 89.4427217347865, -0.472973963889296  , 24.78502, 21.87925, 20.18664, 19.21572, 18.51849, STAR , 9.970571e-05 , 148.0, 14.594, 14.551, 12.202, 8.982, 0.04300022   , 2.9057700000000004
1237646586103332912, 89.5116974731115, -0.582908108087655  , 22.79256, 20.02731, 18.59677, 17.24381, 16.48402, STAR , 8.478401e-05 , 149.0, 14.936, 15.077, 12.658, 9.051, -0.1409998   , 2.7652500000000018
1237646586103334517, 89.5081285515886, -0.431687561467648  , 24.08801, 22.09198, 20.59234, 19.2417 , 18.44177, STAR , 0.0002341036 , 150.0, 15.086, 14.786, 12.233, 8.966, 0.3000002    , 1.996030000000001
1237646586103398525, 89.665170290194 , -0.437293275856918  , 24.15984, 22.50434, 20.31474, 19.00262, 18.22497, STAR , 0.0001663211 , 151.0, 14.439, 14.28 , 11.95 , 8.559, 0.1590004    , 1.6555
1237646586103400224, 89.7182801941789, -0.487708226446713  , 24.38465, 22.48841, 20.59367, 19.09982, 18.27926, STAR , 0.0001807933 , 152.0, 15.482, 15.72 , 12.37 , 8.415, -0.23799992  , 1.8962400000000024
1237646586103400236, 89.7232488092315, -0.585618799714279  , 23.7396 , 22.83282, 21.20148, 19.1821 , 18.12416, STAR , 2.321436e-05 , 153.0, 15.671, 15.589, 12.57 , 8.924, 0.08199978   , 0.9067799999999977
1237646586103400314, 89.7520189452049, -0.601972847112228  , 23.44009, 22.53484, 20.67677, 19.42811, 18.63402, STAR , 0.0003339243 , 154.0, 16.197, 15.941, 12.733, 8.852, 0.25600052   , 0.9052500000000023
1237646586103465229, 89.8864265524521, -0.546721377760122  , 24.35139, 20.651  , 19.14753, 17.81721, 17.06841, STAR , 3.953652e-05 , 155.0, 15.629, 16.748, 12.272, 8.94 , -1.1189995   , 3.7003899999999987
1237646586103465469, 89.8225069526935, -0.484418725456973  , 23.99799, 22.31424, 20.60112, 19.42279, 18.77847, STAR , 0.0002237803 , 156.0, 15.533, 15.118, 12.328, 8.957, 0.41499996   , 1.6837499999999999
1237646586103465827, 89.9351492074246, -0.536815288745699  , 24.27369, 22.31588, 20.50648, 19.27558, 18.48908, STAR , 0.000102013  , 157.0, 15.607, 15.604, 12.638, 8.834, 0.0030002594 , 1.9578099999999985
1237646586103529634, 90.0625306210786, -0.47445451865803   , 24.8149 , 21.49759, 19.42495, 18.15153, 17.40614, STAR , 0.0001231382 , 158.0, 15.719, 15.727, 11.981, 8.897, -0.008000374 , 3.3173100000000026
1237646586103529774, 90.0605679021253, -0.584378052421973  , 22.89548, 20.22059, 18.69164, 17.50534, 16.80585, STAR , -8.804028e-05, 160.0, 16.008, 15.688, 12.551, 8.791, 0.3199997    , 2.6748899999999978
1237646586103530755, 90.0528397302982, -0.568643244751295  , 24.74937, 21.56614, 19.69928, 18.62338, 17.90273, STAR , 0.0002353433 , 161.0, 15.187, 15.165, 11.64 , 8.715, 0.022000313  , 3.1832299999999982
1237646586103596337, 90.1849257339048, -0.444252664059533  , 23.83224, 21.45387, 19.55749, 18.39272, 17.6954 , STAR , 0.0001013509 , 162.0, 15.605, 15.733, 12.518, 8.421, -0.12800026  , 2.3783700000000003
1237646586103596341, 90.1872960904202, -0.578327351734172  , 23.46281, 21.5004 , 19.69673, 18.20056, 17.30986, STAR , -0.0001084497, 163.0, 14.481, 14.515, 12.045, 8.618, -0.034000397 , 1.962410000000002
1237646586103661807, 90.2878275657322, -0.475957645412284  , 22.55951, 20.6023 , 18.94243, 17.13534, 16.05998, STAR , 0.000102741  , 164.0, 14.98 , 14.924, 12.082, 8.787, 0.055999756  , 1.95721
1237646586103727456, 90.4133501101113, -0.603615976529566  , 24.07325, 21.4203 , 19.8299 , 18.53158, 17.79666, STAR , -1.707504e-06, 165.0, 14.536, 14.56 , 12.133, 8.951, -0.024000168 , 2.6529500000000006
1237646586103727473, 90.4845261052975, -0.431784480691811  , 24.55883, 22.02457, 20.26213, 18.89072, 18.07798, STAR , 0.0002569244 , 167.0, 15.297, 15.49 , 12.288, 9.017, -0.19299984  , 2.5342599999999997
1237646586103791676, 90.5724778878883, -0.500165403110912  , 22.67512, 20.09281, 18.3341 , 17.20745, 16.50954, STAR , 4.318644e-05 , 168.0, 15.894, 15.475, 12.396, 8.953, 0.41899967   , 2.5823099999999997
1237646586103793105, 90.6859369288684, -0.526667412843942  , 25.16409, 21.80306, 19.93709, 18.74521, 18.04336, STAR , 3.753877e-05 , 170.0, 14.682, 14.824, 12.061, 8.622, -0.1420002   , 3.361030000000003
1237646586103857904, 90.759238015311 , -0.611086828949244  , 20.49305, 18.75908, 17.83889, 17.38073, 17.04582, STAR , -0.0001344875, 172.0, 15.242, 15.354, 12.586, 8.87 , -0.112000465 , 1.7339699999999993
1237646586103858470, 90.8007875921169, -0.508306559443807  , 23.40569, 21.50887, 19.63297, 18.39888, 17.64675, STAR , 0.0001455214 , 173.0, 15.365, 15.449, 12.292, 8.977, -0.08400059  , 1.8968199999999982
1237646586103924093, 90.9389823534723, -0.563237445225479  , 25.02703, 20.65351, 18.8149 , 17.74781, 17.07773, STAR , 0.0001225669 , 174.0, 14.745, 14.75 , 12.002, 8.439, -0.0050001144, 4.373519999999999
1237646586103924304, 90.8604611148792, -0.519901741872185  , 23.99359, 22.53477, 21.12379, 19.42877, 18.47896, STAR , 0.0001119585 , 175.0, 14.017, 14.012, 12.396, 8.894, 0.0050001144 , 1.4588199999999993
1237646586103924327, 90.8682399941563, -0.590572093273407  , 25.31826, 22.56852, 20.753  , 19.3423 , 18.58015, STAR , -5.891414e-06, 177.0, 15.918, 15.752, 12.246, 8.872, 0.16600037   , 2.749739999999999
1237646586103924531, 90.9181600320666, -0.442647876057403  , 24.02129, 22.55218, 20.70346, 19.31034, 18.42762, STAR , 0.0002004117 , 178.0, 15.113, 15.077, 12.466, 8.746, 0.03600025   , 1.4691100000000006
1237646586103924578, 90.9359950096021, -0.430518858511861  , 23.85497, 22.08537, 20.15318, 19.05247, 18.28678, STAR , 0.0001933666 , 179.0, 15.91 , 15.988, 12.486, 8.988, -0.07800007  , 1.7696000000000005
1237646586103989343, 91.0855287961821, -0.45203123049728   , 22.19871, 19.54807, 18.02252, 16.65982, 15.89811, STAR , -6.000725e-05, 180.0, 13.722, 13.537, 12.406, 8.887, 0.18500042   , 2.650639999999999
1237646586103989636, 91.1436751718242, -0.476435715174841  , 24.70403, 22.88462, 21.12305, 19.44551, 18.45402, STAR , -0.0001400973, 181.0, 15.156, 15.239, 12.247, 8.917, -0.08300018  , 1.8194099999999978
1237646586103989837, 91.0998004973949, -0.616605116450666  , 24.12323, 20.29748, 18.78329, 17.49542, 16.71729, STAR , 8.656691e-05 , 182.0, 14.672, 14.588, 12.152, 8.894, 0.083999634  , 3.8257499999999993
1237646586103989956, 91.1300631545242, -0.46437699818574   , 24.15267, 21.51854, 19.84043, 18.62685, 17.90274, STAR , 0.0001938831 , 183.0, 16.118, 15.95 , 12.351, 8.971, 0.16800022   , 2.634129999999999
1237646586103990213, 91.0460575167882, -0.57511475291053   , 25.39041, 22.02639, 20.25934, 19.09347, 18.36677, STAR , 0.0002568107 , 184.0, 15.646, 15.423, 11.905, 8.769, 0.22299957   , 3.36402
1237646586103990437, 91.1048352666172, -0.460539210979669  , 23.61958, 21.56446, 19.79948, 18.55701, 17.80835, STAR , 6.575284e-05 , 185.0, 15.195, 15.014, 11.85 , 8.855, 0.18099976   , 2.0551199999999987
1237646586103990605, 91.1496587279577, -0.477752773045172  , 24.80703, 22.50875, 20.86469, 19.21514, 18.23516, STAR , 0.0001660499 , 186.0, 15.902, 16.179, 12.483, 8.833, -0.27700043  , 2.298280000000002
1237646586104053799, 91.1544002437233, -0.562835998760313  , 17.55912, 17.66917, 18.09343, 18.3891 , 18.71067, STAR , -0.0002342233, 187.0, 15.238, 15.209, 12.301, 9.074, 0.029000282  , -0.11005000000000109
1237646586104055827, 91.2258229016271, -0.50721434911272   , 24.07433, 22.39034, 20.41231, 19.27718, 18.60624, STAR , 7.436606e-05 , 188.0, 15.708, 16.036, 12.459, 8.742, -0.32799911  , 1.6839900000000014
1237646586104056023, 91.2689459373939, -0.58637562715134   , 23.96494, 21.91664, 20.14905, 18.88323, 18.05649, STAR , 0.0001889524 , 189.0, 15.722, 16.288, 12.606, 8.912, -0.566       , 2.0482999999999976
1237646586104119601, 91.3949798168213, -0.567450343650232  , 23.52214, 21.28842, 19.74419, 18.55799, 17.88219, STAR , 0.000185958  , 190.0, 14.311, 14.134, 12.504, 8.812, 0.17700005   , 2.2337200000000017
1237646586104120380, 91.4129791501035, -0.582188916070348  , 22.87804, 19.67262, 18.11425, 16.99958, 16.33489, STAR , 0.0001594512 , 191.0, 14.602, 14.581, 12.372, 8.768, 0.020999908  , 3.20542
1237646586104121288, 91.3936598144428, -0.496133927536646  , 23.8511 , 22.18464, 20.40537, 18.96598, 18.09888, STAR , 0.0001314965 , 192.0, 14.978, 15.058, 12.509, 8.695, -0.07999992  , 1.6664599999999972
1237646586104121396, 91.4229839171904, -0.516282721608521  , 23.57544, 21.70587, 19.93499, 18.92217, 18.22252, STAR , -4.539194e-06, 193.0, 14.669, 14.747, 11.528, 8.99 , -0.07800007  , 1.8695699999999995
1237646586104121401, 91.4232871167596, -0.553152027183636  , 23.46871, 21.98847, 20.15204, 19.1013 , 18.40836, STAR , -4.843659e-06, 194.0, 14.817, 14.813, 12.091, 8.88 , 0.0040006638 , 1.480240000000002
1237646586104121416, 91.4240114021809, -0.442196045306635  , 24.52171, 22.00481, 20.16996, 19.00478, 18.29841, STAR , 0.0003436915 , 195.0, 15.667, 15.737, 12.266, 8.695, -0.07000065  , 2.5168999999999997
1237646586104185998, 91.5115067124742, -0.483631578317895  , 22.03395, 19.3296 , 17.75493, 16.52949, 15.86609, STAR , 0.0001090333 , 197.0, 15.289, 15.488, 12.588, 8.801, -0.19900036  , 2.7043500000000016
1237646586104186179, 91.5565043208155, -0.578512353328542  , 20.9325 , 19.36744, 18.62527, 18.29389, 18.04481, STAR , 0.0003383409 , 198.0, 14.544, 14.386, 11.931, 8.588, 0.15799999   , 1.5650600000000026
1237646586104186948, 91.5120872580225, -0.53944217785017   , 24.41735, 22.26545, 20.38766, 18.85852, 17.93042, STAR , 0.0001896632 , 199.0, 15.392, 15.241, 12.23 , 8.676, 0.15100002   , 2.1518999999999977
1237646586104187088, 91.544880077197 , -0.565903918764399  , 24.16717, 21.9064 , 20.1643 , 18.80109, 17.93245, STAR , 0.0001651324 , 200.0, 14.936, 14.748, 12.462, 8.98 , 0.18799973   , 2.2607699999999973
1237646586632012211, 70.9379925341638, -0.0956144930053434 , 20.85298, 19.72179, 19.4133 , 19.3052 , 19.3239 , STAR , 0.0002605466 ,   1.0, 15.753, 15.715, 12.418, 9.05 , 0.038000107  , 1.1311900000000001
1237646586632012403, 70.8970530934996, -0.0013477033498571 , 21.44087, 20.37995, 20.09482, 19.88609, 19.92767, STAR , 0.0005695995 ,   2.0, 15.325, 15.226, 12.442, 8.996, 0.09899998   , 1.0609199999999994
1237646586632143372, 71.103952398033 , -0.0041469661897783 , 21.51838, 20.54801, 20.10299, 19.94137, 19.79238, STAR , -2.408779e-05,   3.0, 15.139, 14.946, 12.237, 8.39 , 0.19299984   , 0.9703699999999991
1237646586632143386, 71.1610933899453, -0.0567308896033883 , 21.47748, 20.49653, 20.08914, 19.9964 , 19.95446, STAR , 1.69158e-05  ,   4.0, 15.778, 15.56 , 12.307, 8.865, 0.21799946   , 0.98095
1237646586632143422, 71.2371952854352, -0.135965029050895  , 21.03842, 20.49499, 20.52262, 20.45515, 20.49924, QSO  , 2.395305     ,   5.0, 15.351, 15.486, 11.81 , 8.632, -0.13500023  , 0.5434299999999972
1237646586632208461, 71.2901562010028, -0.166542433271682  , 20.1975 , 18.53135, 17.88367, 17.62719, 17.50509, STAR , 3.622516e-05 ,   6.0, 15.616, 15.763, 11.652, 8.761, -0.14699936  , 1.6661500000000018
1237646586632208510, 71.3166999769551, -0.0411114274594019 , 21.77079, 20.47841, 19.86486, 20.16721, 19.57432, STAR , 0.0003920769 ,   7.0, 15.704, 15.594, 12.275, 8.616, 0.11000061   , 1.2923800000000014
1237646586632208646, 71.289351895433 , -0.200118750053575  , 20.63447, 19.71502, 19.43698, 19.33182, 19.3276 , STAR , -0.0001260037,   8.0, 15.429, 15.273, 12.465, 8.972, 0.15600014   , 0.9194500000000012
1237646586632208707, 71.3350390392668, -0.077325729826903  , 21.0244 , 20.16554, 19.79387, 19.63883, 19.51083, STAR , -0.000526162 ,   9.0, 14.929, 14.77 , 12.648, 8.906, 0.15899944   , 0.85886
1237646586632208782, 71.3892882408154, -0.01827070812925   , 20.27799, 20.36081, 20.63643, 20.95307, 20.90204, STAR , -0.0002386482,  10.0, 14.735, 14.673, 12.281, 8.831, 0.06199932   , -0.08282000000000167
1237646586632208952, 71.288847088    , -0.0873550518231603 , 21.69631, 20.54366, 20.10687, 20.01648, 20.06465, STAR , 0.0001869549 ,  11.0, 14.865, 15.089, 12.488, 8.892, -0.22399998  , 1.1526500000000013
1237646586632208972, 71.3431999603126, -0.122171365002691  , 21.78338, 20.54485, 20.15994, 20.00908, 20.12076, STAR , 0.0001196637 ,  12.0, 15.998, 16.24 , 12.338, 9.128, -0.24199963  , 1.2385300000000008
1237646586632274168, 71.3966165097727, -0.126311139808223  , 22.76717, 20.38701, 19.06699, 18.70055, 18.57694, STAR , 7.580056e-05 ,  13.0, 15.174, 15.067, 12.281, 8.907, 0.1069994    , 2.38016
1237646586632274188, 71.4170030719229, -0.0319898040081903 , 19.8075 , 18.5037 , 17.92331, 17.68993, 17.58049, STAR , 0.000187492  ,  14.0, 14.082, 13.971, 12.542, 8.745, 0.11100006   , 1.3038000000000025
1237646586632274204, 71.4301189149674, -0.171425464530991  , 21.23403, 20.19269, 20.02324, 19.66362, 19.48515, STAR , -3.348714e-05,  15.0, 15.804, 15.566, 12.68 , 9.045, 0.23799992   , 1.0413400000000017
