objid,ra,dec,u,g,r,i,z,class,redshift
1237645879562862699,15.8961264648656,1.26484510362016,20.14134,19.28787,19.04397,18.96897,18.79573,STAR,-0.0008209134
1237645879580098737,55.2961970044124,1.27169205773492,20.169,20.1186,20.00968,19.54327,19.37404,QSO,1.837838
1237645941286502503,38.0379218207372,-1.04298108644375,19.35777,20.15456,24.80203,17.77139,18.46624,STAR,-8.218954e-05
1237645941286568042,38.0519598250764,-1.03620784982882,24.63467,21.49866,21.45066,19.92876,21.05994,STAR,-6.133055e-05
1237645941291614227,49.6274851210218,-1.0417691497987,17.65612,16.17133,15.5894,15.3785,15.26744,STAR,-9.765775e-05
1237645941824356481,40.2721052364832,-0.642510265945889,19.23401,17.5333,16.8743,16.63157,16.49762,STAR,-5.2202e-05
1237645942898229350,40.5820323404104,0.134770090982145,18.64558,16.44336,15.52452,15.18185,14.98858,STAR,0.0001671379
1237645942898229471,40.5866484645203,0.087817311594574,21.17529,18.88593,17.84707,17.4657,17.22915,STAR,8.201628e-05
1237645942898230097,40.5793475271779,0.182010176680141,23.45584,22.33025,22.16315,21.5689,21.88052,QSO,1.570309
1237645942898230126,40.5849309701887,0.131274695916725,23.34163,22.46378,22.20699,22.2005,22.2284,QSO,2.276326
1237645942904389833,54.55577638031,0.22324705880271,22.19868,19.84683,18.37413,17.12478,16.43615,STAR,-0.0001077839
1237645942904455278,54.6834243705312,0.216918587541457,20.79859,19.54183,19.04607,18.82743,18.74658,STAR,-6.275329e-05
1237645942904455343,54.7769799291301,0.223335922826847,19.79918,18.29659,17.65989,17.40492,17.30932,STAR,-9.326459e-05
1237645942904455388,54.7723123434002,0.21669792522357,23.15027,21.05162,19.65687,18.86262,18.41304,STAR,0.0003130087
1237645942904520909,54.9111219327585,0.220735813012347,22.02289,19.26772,17.75936,17.04514,16.61452,STAR,-1.234244e-05
1237645942904520914,54.9236340251032,0.221918217172192,23.40751,20.02904,18.51576,17.8002,17.40633,STAR,-0.0001354448
1237645942904586466,55.1063806063241,0.219220515132176,20.47795,19.07143,18.49185,18.27523,18.21685,STAR,0.0001493801
1237645942904914039,55.7437304311277,0.21634242770469,20.06968,18.75596,18.16277,17.92969,17.92194,STAR,-0.0003995959
1237645942905110842,56.2342367230983,0.222159905209195,21.16108,20.64433,19.94781,19.27042,18.99279,QSO,0.4469347
1237645942905372939,56.8124574683907,0.219558796279035,23.27591,20.35437,18.82604,17.39119,16.5816,STAR,-3.632986e-05
1237645942905569371,57.281615211522,0.0187678802337251,16.4848,14.92993,14.56054,14.53054,14.19394,STAR,-0.0001421523
1237645942905569521,57.2060848993444,0.0274351513427318,24.06832,21.39478,19.75345,18.41416,17.61762,STAR,0.0002120852
1237645942905634929,57.4057655489,0.0999447174141334,19.77787,19.45023,19.15962,18.9185,18.72023,QSO,1.967009
1237645942905635264,57.3992522582091,0.209324548711707,23.75402,22.39903,20.70438,19.41228,18.71345,STAR,-6.629725e-05
1237645942905700356,57.5121037053493,0.0848866189272191,18.83897,17.63091,17.09078,16.84627,16.71464,STAR,8.889643e-05
1237645942905700448,57.6053752996826,0.0272751123700102,18.21801,15.95427,14.95673,14.59481,14.36269,STAR,-2.619098e-05
1237645942905700553,57.6472530217318,0.0306952078281232,19.73725,19.4862,19.04919,18.85514,18.79748,QSO,1.429148
1237645942905765958,57.7692716788675,0.0183853337606377,24.20345,24.53743,21.62383,20.44507,20.40582,STAR,0.0002609348
1237645942905831442,57.8249986846345,0.215608953191162,17.68076,17.32501,17.1707,17.08611,17.03252,QSO,0.6822563
1237645942905831562,57.9434578361393,0.0596777640983914,16.93403,15.38486,14.69913,14.44319,14.33092,STAR,0.0001166088
1237645942905831605,57.8654633145069,0.149956863193641,22.19689,19.6663,18.3876,17.53941,17.1504,STAR,7.551349e-05
1237645942905831607,57.8666985784395,0.0706767803986773,20.30746,19.95838,19.73298,19.47332,19.4019,QSO,1.547692
1237645942905831654,57.9170237643316,0.175591832886658,20.2789,20.04589,19.51152,19.43904,19.38451,QSO,1.244225
1237645942905897089,57.9751440500755,0.175447929099666,20.33587,19.2508,18.86774,18.7108,18.61204,STAR,0.0006643924
1237645942905897179,58.0979620787617,0.101863540797799,20.69693,18.00692,16.49571,15.70788,15.26716,STAR,0.0002026054
1237645942905962575,58.1754593923652,0.218693321553306,19.33956,19.10073,18.66402,18.58816,18.6467,QSO,1.161747
1237645942905962656,58.1060839107507,0.190851328472913,23.9199,20.93173,19.40141,18.01012,17.23484,STAR,5.016178e-05
1237645942906028070,58.3040235328671,0.0138136516578401,18.53223,17.24661,16.77493,16.59758,16.50323,STAR,4.655017e-05
1237645942906028116,58.3957362486495,0.209765911303569,17.0049,15.36086,14.49837,14.39811,13.7894,STAR,0.0006135278
1237645942906028124,58.2713410658662,0.0963020954021856,21.96671,19.09438,17.6361,16.9917,16.56875,STAR,0.0002495858
1237645942906028214,58.3210074846897,0.145993214829941,23.17228,20.57825,19.14963,18.55397,18.15417,STAR,-5.492099e-05
1237645942906028227,58.3704943128779,0.0541890239600023,22.00985,20.54013,19.79456,19.47281,19.34925,STAR,-0.0006849247
1237645942906028231,58.3841826016766,0.120674331473783,23.84005,21.06144,19.41521,18.68657,18.18893,STAR,-4.827339e-05
1237645942906028249,58.3048153441305,0.0863877582560843,24.16281,22.07916,20.40646,19.02949,18.18834,STAR,8.113415e-05
1237645942906028511,58.3551634525876,0.0795489122483548,24.50392,21.8972,21.1263,20.79458,20.36792,QSO,6.449718
1237645942906093728,58.5214460694364,0.185546616788395,22.81635,20.2268,18.74288,17.21303,16.4029,STAR,-0.0003783596
1237645942906290310,58.8721741191512,0.135314258172131,20.27496,19.82026,19.28656,19.07273,18.48734,QSO,0.3295562
1237645942906290409,58.9254664035334,0.0368912122995931,23.22584,20.86104,19.08917,17.84438,17.26167,STAR,1.263038e-05
1237645943433396364,36.6536741100505,0.631102526922811,19.4573,18.126,17.62662,17.45301,17.32834,STAR,9.134632e-05
1237645943433855052,37.6901262928042,0.630372377768456,19.25001,18.32965,17.98234,17.86072,17.78243,STAR,0.0001035243
1237645943434969150,40.2797407546649,0.563509179587932,18.41061,17.24516,17.35439,17.45092,17.5481,STAR,0.0003989428
1237645943434969245,40.2712409217078,0.619779254105046,19.70997,17.79713,17.0113,16.7352,16.59122,STAR,0.0001675098
1237645943434969249,40.2777330900701,0.460594993879724,20.87716,18.34473,17.20554,16.76624,16.51452,STAR,4.691334e-05
1237645943434969267,40.2849123265569,0.486951288369341,19.72747,17.1829,16.09258,15.68735,15.47521,STAR,9.672801e-05
1237645943435034677,40.3565196431882,0.586707857373839,19.15436,18.23266,17.97747,17.89799,17.85765,STAR,0.0007481935
1237645943435034680,40.3848878297155,0.437542437340855,23.95843,21.32254,19.64013,18.06835,17.2652,STAR,-7.858648e-05
1237645943435034711,40.3659115718305,0.482156786906172,18.40755,16.80093,16.25361,16.07363,15.99621,STAR,-2.696957e-05
1237645943435034760,40.307422835021,0.485714796433096,20.08746,18.24578,17.40633,17.00751,16.77422,STAR,-9.853746e-05
1237645943435034762,40.3264817909519,0.491397101377885,20.30934,20.02516,19.7519,19.8051,19.7398,QSO,1.096189
1237645943435034775,40.3288857600896,0.508448985171841,21.1137,18.50571,17.04259,16.20682,15.65484,STAR,0.0001238566
1237645943435034783,40.3480751859333,0.494853332216964,21.4731,18.95885,17.59307,16.8224,16.40786,STAR,4.973223e-06
1237645943435034831,40.3425301544059,0.598421651039677,23.05161,20.76102,19.60165,19.15798,18.93674,STAR,0.0001892717
1237645943435034856,40.2922951714547,0.45805951555963,21.32218,20.11019,19.63111,19.45875,19.27914,STAR,0.0003027859
1237645943435034880,40.3451225720057,0.436105359405672,21.33695,20.22301,20.09698,20.16526,20.15811,STAR,-0.0005550211
1237645943435034889,40.3659870195614,0.593421716402929,22.36231,21.95747,21.85618,22.05066,21.5146,QSO,1.280083
1237645943435034939,40.3029080284415,0.455072846664288,22.97334,22.40529,22.11516,22.04108,22.03048,QSO,1.047137
1237645943435035137,40.3103680936396,0.45288988807798,23.6668,23.6036,22.30213,22.24644,22.42457,QSO,1.24222
1237645943435035168,40.3421155065793,0.587848792297896,24.78403,23.01854,22.37157,22.2806,22.4921,STAR,-0.0001050816
1237645943973609500,44.2231786933946,1.05138254667046,17.91608,16.9998,16.61383,16.46706,16.39825,STAR,-0.0004250375
1237645943973609503,44.2442824422536,0.91322981384929,19.388,19.28972,18.97274,18.96854,19.04584,QSO,1.118061
1237645943973609570,44.1903004662194,0.889275500590426,20.75858,20.02213,19.67522,19.57206,19.56455,STAR,0.003569196
1237645943973609574,44.2182914773534,0.937379514761553,20.27534,20.21467,19.82522,19.68236,19.82938,QSO,1.185911
1237645943973609585,44.2317822231662,0.955137291910918,20.27888,19.24688,18.75989,18.55534,18.4969,STAR,-0.0002002291
1237645943973609591,44.2529311050818,0.919910065177051,20.32457,18.73342,17.98873,17.65988,17.48757,STAR,-0.0004402835
1237645943973609599,44.2554042347351,1.05497615793861,19.48185,17.89582,17.25847,17.01245,16.8871,STAR,0.0002448887
1237645943973609643,44.3176992980324,0.90097655129701,21.69848,19.59746,18.57647,18.12275,17.87411,STAR,-0.0002210987
1237645943973609659,44.2148357197897,0.993457658412153,23.19409,20.71985,19.37242,18.67682,18.26025,STAR,-0.0001739648
1237645943973609661,44.2306502996922,0.897511535820823,23.46785,21.50057,20.08193,18.97816,18.35723,STAR,5.094727e-05
1237645943973609663,44.2375434931141,0.986669090795613,24.58152,20.59771,19.39954,18.89094,18.63201,STAR,8.636532e-05
1237645943973609729,44.2415570930409,0.890063192796081,21.88259,21.82032,21.26077,20.92069,20.34123,QSO,0.9596722
1237645943973609737,44.2836833696907,0.971539254102969,20.5682,20.69011,20.18111,20.22575,20.38347,QSO,1.248642
1237645943973609738,44.2870633837256,0.956793696874382,21.83127,21.79577,21.3972,20.98425,20.99079,QSO,1.528805
1237645943973610025,44.3231895028908,1.04341465744927,24.65883,23.75643,22.49752,20.08005,18.71401,STAR,-6.253898e-05
1237645943973610075,44.207580773517,0.948709775552958,22.97698,23.57167,22.19072,21.60454,21.74852,QSO,1.273766
1237645943973675061,44.3905029817035,0.90330611009382,17.71465,16.20278,15.58864,15.36798,15.23839,STAR,-9.822403e-05
1237645943973675064,44.3930863885556,0.957840268246863,18.58106,17.48278,17.08224,16.94469,16.86253,STAR,0.0002223217
1237645943973675103,44.4433514389875,1.01836367586606,17.78227,17.62147,17.92135,18.2149,18.49106,STAR,0.0001455912
1237645943973675114,44.4520331252251,0.91496601334352,17.74149,16.5935,16.17159,16.02715,15.93656,STAR,0.0001068582
1237645943973675139,44.340618132845,1.03927937121892,21.41023,19.99097,19.93641,20.03777,20.05154,STAR,-0.0005656344
1237645943973675184,44.467397601229,0.886468308760939,20.32575,20.06967,19.7978,19.57714,19.1912,QSO,0.4100541
1237645943973675213,44.4102454732326,0.940049023148808,22.7391,20.51887,19.56112,19.26419,18.97214,STAR,0.0001905988
1237645943973675227,44.4706246134538,0.938891673668968,23.54873,20.77683,19.20129,18.22792,17.64319,STAR,0.0002511565
1237645943973675266,44.359729641189,0.951566658847713,21.8728,21.78912,21.40793,21.11704,20.94154,QSO,0.5972331
1237645943973675270,44.376405268069,1.03838450709146,21.30309,20.67854,20.62993,20.53562,20.3172,QSO,2.116208
1237645943973675284,44.445242111007,0.994424381640173,21.97678,21.69002,21.65815,21.30574,21.69213,QSO,1.626991
1237645943973675542,44.454333157431,0.969567104265955,23.29329,22.18138,22.14225,21.60317,21.62629,QSO,1.727565
1237645943973740743,44.4811061783082,0.893848604314515,22.08327,21.92752,21.62403,21.40738,21.38257,QSO,1.613438
1237645943973740744,44.4815181007564,0.978521130321206,22.0458,21.28178,21.65474,21.24052,21.41294,QSO,1.792817
1237645943975182466,47.821800496086,1.0468910014196,19.84112,18.31459,17.70017,17.45584,17.36307,STAR,6.093838e-05
1237645943976493117,50.9171677223073,0.901690437176396,17.56852,16.07338,15.48176,15.28377,15.19522,STAR,0.0002400847
1237645943976493143,50.9111924715917,0.958209998861267,24.35689,20.56286,18.96594,18.08315,17.60343,STAR,0.0003166502
1237645943976493233,50.8517533044646,0.952886565590363,22.08768,20.0287,19.2669,18.97199,18.77237,STAR,0.0001145605
1237645943976493249,50.8700420068266,1.01117377002126,23.37992,20.31189,18.93714,18.19742,17.80151,STAR,0.0001654938
1237645943976493254,50.9014406628118,0.986876568901292,22.35711,19.70595,18.34925,17.75518,17.41731,STAR,0.0002237857
1237645943976493259,50.9115068918831,1.00940081217078,19.9598,18.74298,18.21452,18.03182,17.94836,STAR,0.0001671365
1237645943976493295,50.7942235387245,0.904795185545437,20.95011,20.49389,19.96259,20.00427,19.90314,QSO,1.055772
1237645943976493329,50.8390879783464,0.903017953854842,22.89115,21.13601,19.93862,19.40444,19.09804,STAR,1.395532e-05
1237645943976493332,50.9066464313082,1.02155514796771,23.98771,21.11526,19.73831,18.50679,17.80876,STAR,0.0002358177
1237645943976493342,50.7775163621719,0.883237393861346,21.5328,21.06651,20.51501,19.94328,19.60336,QSO,3.784543
1237645943976493356,50.7863411132355,0.994652919948239,20.93615,20.27921,20.01723,19.56771,19.39163,QSO,1.715087
1237645943976624393,51.163303493728,1.04733134849848,24.27037,22.63865,21.05836,18.95862,17.81146,STAR,0.0001518687
1237645943976689870,51.2395766360727,1.04675373835549,24.22564,21.13661,19.62566,18.859,18.42587,STAR,-0.0003392915
1237645943976820842,51.5403284730902,1.04626735437758,19.73723,19.23935,18.79191,18.66024,18.61958,QSO,1.129553
1237645943977607393,53.4329531763183,1.04575894952114,25.1095,24.67829,23.33395,22.83453,22.63886,QSO,2.616994
1237645943978262549,54.8247367094494,1.04692879917416,18.18402,16.48214,15.80072,15.61333,16.15156,STAR,0.0003927546
1237645943978328086,54.9778395193665,0.974073681154095,24.9058,21.5857,20.51728,18.95226,18.38489,STAR,0.000242097
1237645943978328190,55.094295906282,0.912256991515612,19.27545,18.16917,17.65645,17.43523,17.34202,STAR,0.0006921116
1237645943978328209,54.9883297675069,0.921200655355783,20.0968,19.93102,19.6668,19.56208,19.51738,QSO,1.242289
1237645943978328218,55.0019742332075,0.998558354448694,19.73231,18.54959,18.10173,17.91755,17.83376,STAR,0.0002320375
1237645943978328243,55.0367559154727,0.935099367986629,24.92799,22.96651,21.37353,20.09437,19.4394,STAR,-0.0001337186
1237645943978328248,55.0435060942383,1.03692510565746,20.62678,18.50295,17.48383,17.04765,16.81023,STAR,0.0002970013
1237645943978328358,55.0681787020054,0.996424190297459,20.8536,20.58256,20.12568,20.05822,20.43497,QSO,1.170371
1237645943978328360,55.0698427925186,0.9625284028028,21.83631,20.77466,20.62424,20.61922,20.78885,STAR,-0.0002652884
1237645943978328529,55.0238649817915,0.953142218433502,24.24857,21.68495,20.45528,19.97905,19.67118,STAR,3.490268e-05
1237645943978393614,55.1405439749595,0.896118204409502,19.29174,17.77633,17.14245,16.88806,16.74913,STAR,-2.791188e-05
1237645943978393658,55.1903330900102,1.01646655452263,18.65015,16.75544,15.99424,15.71494,15.58503,STAR,0.0001066802
1237645943978393677,55.227213708586,1.03040013721284,19.23016,17.46111,16.68479,16.35664,16.1784,STAR,8.803884e-05
1237645943978393681,55.2557888629028,0.898026168818766,17.43358,17.81857,18.25114,18.57193,18.89722,STAR,5.343613e-05
1237645943978393685,55.1160618807354,0.900120717550149,21.65468,19.21546,18.02639,17.52922,17.25331,STAR,9.345642e-05
1237645943978393716,55.1557030172648,0.889751172185498,20.56224,17.99504,16.86986,16.45277,16.20638,STAR,1.800895e-05
1237645943978393752,55.2033327433326,0.954118814803233,20.49535,17.88457,16.7014,16.23406,15.98152,STAR,9.677671e-05
1237645943978393757,55.2163925292411,1.02313558511642,22.12829,20.17315,19.35799,19.04309,18.74891,STAR,-2.601409e-06
1237645943978393777,55.2538744181563,0.958235889901718,19.75261,18.42203,17.81067,17.55395,17.42079,STAR,0.000280062
1237645943978394040,55.1468907351293,0.95817820215657,23.43947,22.45726,21.93799,21.7978,21.62993,STAR,0.003118644
1237645943978394188,55.2024937153797,0.918433175632868,23.24066,22.38647,20.94004,20.35439,20.05956,STAR,-0.0001136804
1237645943978394282,55.255193745303,0.991120855347389,23.37093,22.10966,21.685,21.50999,21.96276,STAR,-0.004020236
1237645943978459165,55.3200659094693,0.883421922961921,17.27455,16.14819,15.72749,15.57004,15.50722,STAR,5.192878e-05
1237645943978459199,55.3342770649134,0.914010235826213,17.97655,16.74161,16.26678,16.0925,16.02395,STAR,-4.574029e-05
1237645943978459202,55.3370195402237,0.960701932859808,17.32008,16.02088,15.51375,15.32299,15.25951,STAR,7.43573e-05
1237645943978459229,55.3569536714426,0.862802684399112,18.46397,16.68569,15.98719,15.73248,15.61455,STAR,-0.0001799881
1237645943978459256,55.3920716637872,0.85793448735556,17.35126,16.21682,15.83312,15.69623,15.64447,STAR,-0.0001144033
1237645943978459301,55.2729103969987,1.01813951543996,20.70915,18.04522,16.78319,16.29126,16.01707,STAR,-0.0001271623
1237645943978459316,55.301588875374,1.01502471028991,22.73002,20.36308,18.88914,17.58363,16.85624,STAR,0.0001634895
1237645943978459322,55.3073328140066,0.962797361069156,23.396,20.05284,18.66665,18.02476,17.65357,STAR,6.372166e-05
1237645943978459324,55.3079532601772,0.922215730192716,21.08278,18.92605,17.92677,17.56554,17.27912,STAR,-0.0001845669
1237645943978459347,55.3703229312465,0.896857541234156,21.30963,18.59896,17.32983,16.84787,16.58038,STAR,-1.165655e-05
1237645943978459369,55.2796028824539,0.892294452148321,23.34784,20.41723,18.88163,17.91503,17.39,STAR,0.0002725764
1237645943978459393,55.4003864356424,0.994886082975601,24.60322,21.74273,20.24235,19.28474,19.20071,STAR,0.000236313
1237645943978459422,55.4005364645438,1.01859794914847,25.35621,21.80307,20.21132,19.23495,18.7262,STAR,0.0003300613
1237645943978459453,55.33150901104,1.02675194098585,20.4396,20.2228,20.02551,19.93997,19.6018,QSO,2.075482
1237645943978459531,55.2832998929499,0.883096655911866,23.29619,22.072,21.6524,21.45624,21.18894,STAR,0.002422663
1237645943978459784,55.4049328896443,0.95492053045058,23.04245,22.19691,21.87008,21.5767,21.80846,STAR,0.001502472
1237645943978524695,55.4214130935925,0.916888258456918,18.08884,16.77694,16.28134,16.09963,16.03073,STAR,0.0001737033
1237645943978524724,55.4512525204076,0.919398621522271,18.35307,17.20436,16.7802,16.59563,16.52967,STAR,-2.897311e-05
1237645943978524746,55.4806040881505,1.04139689646499,18.80733,17.51745,16.94362,16.70213,16.56415,STAR,-0.0001066538
1237645943978524759,55.5234997406845,0.938594633502336,19.15007,17.08453,16.27119,15.97778,15.82429,STAR,0.0002093332
1237645943978524767,55.5459633197656,0.866700691142403,18.10033,16.87099,16.69033,16.64522,16.62379,STAR,-0.0001092959
1237645943978524792,55.4481953349019,0.937275239712352,19.79825,18.61667,18.15596,17.99292,17.95628,STAR,0.0001386673
1237645943978524843,55.5475441533327,1.01262475231405,21.4238,19.13588,17.8806,17.36838,17.0703,STAR,-5.095993e-05
1237645943978524918,55.4943128037674,0.985547966382397,24.04875,21.6041,20.17005,19.14028,18.64162,STAR,0.0001107285
1237645943978524926,55.5078958575818,0.853553681508561,24.49564,21.92828,20.33168,18.98475,18.3538,STAR,-9.106105e-05
1237645943978525034,55.4236867558757,1.00093153463734,23.50619,23.39567,22.15797,20.52247,19.65341,STAR,-0.0001154315
1237645943978590227,55.5776215797756,0.995886774163066,21.32274,21.01563,20.54511,20.35652,20.29458,QSO,1.46279
1237645943978590229,55.5901235604866,0.896316457534744,19.16749,18.55299,17.69763,17.3443,17.09744,STAR,4.768638e-05
1237645943978590279,55.6324660413389,0.912171832527619,19.42838,17.75452,17.11396,16.88803,16.73496,STAR,2.362465e-05
1237645943978590282,55.6351766043088,1.04641323747082,18.52349,17.48975,16.90494,16.73441,16.59008,STAR,-0.0007702046
1237645943978590300,55.6773567143974,1.00277763444432,24.83156,24.73596,22.99377,21.91231,21.72227,STAR,0.001689656
1237645943978590317,55.7027840290635,1.04443139401047,21.44711,20.11105,19.57516,19.36887,17.19756,STAR,1.45852e-05
1237645943978590383,55.5834212828011,0.861372425303986,19.9204,17.23539,15.97411,15.5109,15.23752,STAR,1.052324e-05
1237645943978590403,55.6015484021298,0.951804329759595,23.32992,20.30639,19.04545,18.55317,18.29725,STAR,0.0001125917
1237645943978590416,55.6289395643817,0.997947392930122,23.55408,20.14638,18.64859,17.80626,17.33421,STAR,0.0001494824
1237645943978590483,55.703963263348,0.912522348827625,20.96905,19.88452,19.40444,19.22271,19.14465,STAR,-0.0003128714
1237645943978590732,55.6070513128,0.898803359303694,24.64942,21.21463,19.80365,19.2552,18.86543,QSO,4.517605
1237645943978590809,55.6457714335576,1.03238529665559,22.78838,22.06781,21.60217,21.36474,21.90955,QSO,0.1769511
1237645943978590924,55.702654297476,0.984429493330615,25.23061,22.7448,21.08444,20.24116,19.61606,QSO,0.6837234
1237645943978591175,55.7042893873432,0.961779862940216,24.33942,24.80292,22.06076,20.39502,19.63455,STAR,0.0002616285
1237645943978655754,55.7297084186876,0.90339759436891,17.34062,15.97131,15.43069,15.21917,15.09811,STAR,6.843303e-05
1237645943978655781,55.7555868695931,0.861777697716606,20.83037,18.57212,17.50369,17.10189,16.83505,STAR,3.940467e-05
1237645943978655832,55.8106975408215,0.873287738158158,19.10415,17.34366,16.53993,16.2379,16.06456,STAR,5.993259e-07
1237645943978655852,55.8269063013831,0.929774640639109,23.44068,20.98102,19.55524,19.04727,18.76338,STAR,-6.034362e-05
1237645943978655930,55.7185738659169,0.948253529908051,20.8202,20.33122,20.17134,19.91962,19.74282,QSO,1.965866
1237645943978655932,55.7190771359504,0.872917120015058,20.19518,18.65395,17.99104,17.72942,17.54544,STAR,-0.0003722281
1237645943978655958,55.7869622716096,0.866851595147156,21.93901,19.3522,18.08714,17.61568,17.31833,STAR,2.039649e-05
1237645943978655990,55.8233736929721,0.890878855606868,20.48563,20.22805,19.67087,19.58676,19.65893,QSO,1.260721
1237645943978655997,55.8417039636198,0.901196614171488,21.23544,20.07334,19.53707,19.28469,19.15002,STAR,0.0001391048
1237645943978656031,55.7660413917378,0.991205036706693,23.83007,20.76669,19.50969,18.98332,18.66773,STAR,-6.528787e-05
1237645943978656041,55.800955819414,1.03941163623967,23.09788,20.5372,18.89228,17.83078,17.22878,STAR,4.943197e-05
1237645943978656061,55.7520849554297,0.99696772579744,23.08032,22.03817,20.34007,19.09114,18.34528,STAR,2.997004e-05
1237645943978656141,55.7186598572598,0.881228331195961,22.93971,21.47115,20.74217,19.94663,19.78363,QSO,0.5649027
1237645943978656211,55.7483609345465,1.0221422892142,23.25335,21.50351,21.10036,20.68939,20.35633,QSO,0.6499321
1237645943978656227,55.7571086108337,0.866391866004803,23.28382,22.02748,21.70843,21.34086,21.20753,STAR,-0.001727331
1237645943978656537,55.7828710404887,0.936107144525365,24.15168,23.26981,21.5075,20.60661,19.95139,QSO,3.780458
1237645943978721398,55.8629606472974,1.01037408557023,20.76043,17.9981,16.702,16.18346,15.85072,STAR,3.121988e-05
1237645943978721409,55.877282240989,1.04383081486804,20.1693,18.59716,17.89904,17.60375,17.42352,STAR,-0.0001067912
1237645943978721411,55.8835540001376,0.948594264231489,19.86927,19.43554,19.16166,18.87512,18.80886,QSO,1.556646
1237645943978721466,56.0023611837566,0.972041086719181,20.16196,18.71461,18.09359,17.84475,17.73153,STAR,2.083947e-05
1237645943978721500,55.8871461334342,0.887625798493949,23.46143,20.40857,18.90869,18.26839,17.89275,STAR,-6.319199e-05
1237645943978721505,55.9265031819459,0.914213530567539,23.0044,20.71241,19.46002,18.99217,18.64949,STAR,6.232964e-05
1237645943978721508,55.9430007621047,0.972382158395976,23.2987,21.16563,19.70608,18.86826,18.36315,STAR,-6.086028e-05
1237645943978721556,55.9147286200949,0.968256650593383,23.82758,21.75098,20.19807,19.02281,18.31013,STAR,0.0001535528
1237645943978721570,55.8942542266428,0.875533759250247,20.86105,20.39502,19.9561,19.615,19.52622,QSO,1.572451
1237645943978721683,55.8951478855852,1.02090348008402,23.75495,22.47293,22.09996,22.05597,22.36133,QSO,5.867881
1237645943978721769,55.9352096224958,1.04734541779334,23.53709,22.97567,22.15026,21.84602,21.37027,STAR,0.003333385
1237645943978721863,55.9882696768024,0.986065796732338,22.5492,21.89563,21.5965,21.41842,21.21165,STAR,-0.003782917
1237645943978786819,56.0077770413436,0.958571204306597,17.42095,16.24123,15.79463,15.63077,15.5545,STAR,-5.316196e-05
1237645943978786823,56.008785558401,0.931362794403839,20.69578,19.55765,19.17546,19.02162,18.96332,STAR,0.000420206
1237645943978786835,56.0273305289643,0.935180958468663,19.23866,16.96023,15.93041,15.5335,15.30588,STAR,0.0001056275
1237645943978786850,56.0496869813641,0.855302189100358,20.74549,19.5182,18.97693,18.76981,18.62736,STAR,0.0007085567
1237645943978786985,56.0070715322429,0.999101303916443,19.71607,18.09434,17.383,17.10073,16.96968,STAR,0.0003243919
1237645943978786997,56.0254704991401,0.894147490782309,20.62889,19.56862,19.0555,18.88797,18.76268,STAR,0.000348141
1237645943978787003,56.0310115794442,1.00582021143472,19.68658,18.14682,17.44558,17.15404,16.98137,STAR,0.0001086857
1237645943978787006,56.0424993196368,0.898082276892619,19.45194,18.04491,17.43622,17.20393,17.07049,STAR,-5.201044e-05
1237645943978787062,56.1009813363547,0.910433877144112,20.10641,18.51974,17.78331,17.49296,17.32693,STAR,2.409005e-05
1237645943978787076,56.1069744727102,0.914655006974362,20.00481,19.52804,19.3268,19.39177,19.17451,QSO,0.8454171
1237645943978787108,56.1384280608627,0.875160189788793,19.68594,17.66147,16.76749,16.38243,16.13824,STAR,-0.0004332514
1237645943978787118,56.1518616728443,0.899107220840494,20.54302,19.38049,18.86349,18.61206,18.51156,STAR,0.0001467256
1237645943978787121,56.1540496427813,0.87666277894839,20.90079,19.76579,19.32224,19.11413,19.03759,STAR,0.0006038619
1237645943978787200,56.0498291313458,1.01240686606149,25.04077,21.9397,20.21272,18.84687,18.08921,STAR,2.910573e-05
1237645943978787224,56.0590792788055,1.012168346403,22.49836,21.66887,21.35018,21.14124,20.7326,QSO,2.165047
1237645943978787230,56.0734427074271,1.01799434246045,22.113,20.97109,20.70605,20.60301,20.6811,STAR,0.0002122333
1237645943978787235,56.1025599270964,1.02210168446128,21.93855,20.43611,20.3077,20.32464,20.25845,STAR,-0.0003986904
1237645943978787243,56.1306502715258,1.00272097183002,22.01575,22.19654,21.11957,20.49259,20.24918,STAR,0.0037954
1237645943978787244,56.1399921550022,0.923440465872372,20.64936,20.26828,20.01014,19.72698,19.54169,QSO,1.641554
1237645943978787708,56.0838961140543,0.913230761266787,24.45669,24.67007,22.56058,21.44848,20.82236,QSO,0.5358268
1237645943978787757,56.1183179771762,0.864098663546573,25.16955,23.58081,22.14503,20.56545,19.64771,STAR,-0.0001018935
1237645943978852452,56.2790081770723,1.03721568416347,22.67814,21.93833,21.619,21.52312,21.61768,QSO,1.398176
1237645943978852556,56.2331739865955,0.925043447988671,21.89331,19.09695,17.62409,16.98284,16.60671,STAR,9.721275e-05
1237645943978852577,56.2732548442546,0.871282912945971,19.59882,18.27969,17.68823,17.46187,17.32273,STAR,-0.0002348719
1237645943978852582,56.2790148334598,0.95584079512294,21.44778,18.84953,17.72303,17.27145,17.00578,STAR,9.019992e-05
1237645943978852701,56.2361279832485,0.953291223985846,25.16475,22.05796,20.39417,18.94487,18.16151,STAR,-2.041164e-05
1237645943978852711,56.3009212729272,0.968080111431083,23.18928,20.90349,19.58338,18.96074,18.63707,STAR,0.0002823317
1237645943978852727,56.174043365075,0.867394474475084,21.72919,21.38628,21.01837,21.1596,20.98085,QSO,2.353887
