objid              , ra              , dec                 , u       , g       , r       , i       , z       , class, redshift     , W1mag , W2mag , parallax, pmra   , pmde   , u_g                 , W1_W2
1237646381006259104, 95.6964260551856, 0.107764565833031   , 17.16962, 15.74596, 15.54781, 15.45646, 15.44396, STAR , 0.0001636583 , 14.332, 14.435, 0.0921  , 0.876  , -0.344 , 1.4236599999999981  , -0.10300064
1237646381006259151, 95.6909674294537, 0.0451830278411546  , 18.4455 , 17.05177, 16.81183, 16.72609, 16.62038, STAR , 0.0002284974 , 15.664, 15.785, 0.068   , 0.504  , 0.163  , 1.393729999999998   , -0.12100029
1237646381006259296, 95.7137307228559, 0.0751416361139297  , 18.97726, 17.42735, 17.12495, 16.98173, 16.89466, STAR , 0.0002150171 , 15.594, 16.095, 0.0899  , 0.26   , -0.034 , 1.5499100000000006  , -0.50099945
1237646381006323995, 95.7509475746159, 0.103903401408581   , 16.92759, 15.58186, 15.30209, 15.22379, 15.14716, STAR , 0.0001865128 , 14.065, 14.151, 0.1485  , 0.174  , 0.432  , 1.3457299999999979  , -0.08600044
1237646381006324499, 95.8061451378162, 0.0273405971357628  , 16.75272, 15.51711, 15.29703, 15.23165, 15.17176, STAR , 0.0001614107 , 14.133, 14.155, 0.2275  , -0.208 , 0.469  , 1.2356099999999994  , -0.02199936
1237646381006324522, 95.8086482651531, 0.0987069489904215  , 17.18238, 15.71011, 15.48307, 15.41797, 15.31925, STAR , 0.0002229937 , 14.239, 14.255, 0.1154  , 0.421  , 0.306  , 1.4722699999999982  , -0.015999794
1237646381006324664, 95.8307350773786, 0.0609108472142576  , 17.45745, 15.96007, 15.69033, 15.57843, 15.53888, STAR , 0.0001227653 , 13.942, 14.046, 0.1683  , 0.31   , 0.351  , 1.4973800000000015  , -0.10399914
1237646381006324805, 95.853820626754 , 0.0157086610024192  , 17.73074, 16.01662, 15.34449, 14.95346, 14.89409, STAR , 0.0002827061 , 13.508, 13.542, -1.149  , -1.008 , 1.973  , 1.7141200000000012  , -0.033999443
1237646381006389589, 95.9037530937187, 0.16063162171295    , 17.72739, 16.17566, 15.89201, 15.79013, 15.65901, STAR , 0.0001850987 , 14.479, 14.546, 0.1486  , 0.053  , -0.044 , 1.5517299999999992  , -0.066999435
1237646381006389691, 95.9223599312336, 0.0146222755213716  , 17.62615, 15.97411, 15.53467, 15.36438, 15.26753, STAR , 0.0002204991 , 13.941, 14.044, 0.251   , 0.851  , -0.231 , 1.6520399999999995  , -0.10299969
1237646381006389841, 95.9275839688439, 0.0883618090983791  , 18.12565, 16.52431, 16.07228, 15.90373, 15.86214, STAR , 0.0003070428 , 14.552, 14.68 , 0.4276  , 0.412  , -1.414 , 1.6013400000000004  , -0.12800026
1237646381006390135, 95.9639748982843, 0.0017583540313701  , 17.98304, 16.55671, 16.31319, 16.23309, 16.14896, STAR , 0.0001994189 , 14.998, 15.408, 0.1524  , -0.07  , 0.614  , 1.42633             , -0.40999985
1237646381006454907, 96.0266054338618, 0.151579829462395   , 18.27947, 16.74416, 16.43457, 16.31376, 16.23225, STAR , 8.153974e-05 , 15.042, 15.258, 0.2169  , -0.126 , -0.473 , 1.535309999999999   , -0.21600056
1237646381006455083, 96.0475917154012, 0.163700504057932   , 17.84342, 16.29073, 16.01213, 15.91367, 15.81684, STAR , 0.0001180234 , 14.783, 14.895, 0.2496  , -0.172 , 0.7    , 1.5526899999999983  , -0.112000465
1237646381006455596, 96.1145762743163, 0.111858907311136   , 17.23121, 15.63144, 15.25236, 15.10505, 14.9988 , STAR , 0.0001234048 , 13.566, 13.601, 0.3862  , -0.078 , 0.371  , 1.5997700000000012  , -0.034999847
1237646381006455670, 96.1261715621289, 0.059732815875642   , 18.8985 , 17.37261, 17.09324, 16.98644, 16.8886 , STAR , 0.000243689  , 15.797, 16.042, -0.0187 , 0.058  , 0.291  , 1.5258899999999969  , -0.24499989
1237646381006455943, 96.1527030706325, 0.0622869448594012  , 17.05829, 15.59723, 15.35431, 15.27728, 15.19143, STAR , 0.0001627101 , 13.882, 13.908, 0.1723  , 0.541  , 0.795  , 1.4610599999999998  , -0.026000023
1237646381006520463, 96.1861033276709, 0.0033150911898781  , 17.90403, 16.45145, 16.0192 , 15.93406, 15.9343 , STAR , 0.0002371422 , 14.448, 14.543, 0.1896  , 0.394  , 0.33   , 1.4525799999999975  , -0.09500027
1237646381006521417, 96.2936736797099, 0.0971143912808529  , 17.66338, 16.20645, 15.93284, 15.83815, 15.74803, STAR , 0.0001746269 , 14.675, 14.73 , 0.1326  , -0.186 , 0.768  , 1.4569299999999998  , -0.05499935
1237646381542474291, 94.1511845302403, 0.556955115212064   , 18.55815, 17.13832, 16.46642, 16.1782 , 16.00801, STAR , 0.0001187809 , 14.394, 14.426, 0.4823  , 0.64   , -0.215 , 1.419830000000001   , -0.031999588
1237646381542474437, 94.1628268241914, 0.595549416083305   , 18.19262, 17.05079, 16.9535 , 16.97508, 16.99701, STAR , 0.0001550678 , 16.56 , 17.052, 0.2636  , 0.228  , -0.012 , 1.1418300000000023  , -0.49200058
1237646381542474690, 94.1935054299461, 0.545910673185178   , 17.16965, 15.7302 , 15.58151, 15.56168, 15.50965, STAR , 0.0002347251 , 14.201, 14.219, 0.1327  , 0.318  , 0.077  , 1.4394500000000008  , -0.017999649
1237646381542474880, 94.2159349286784, 0.434180601478829   , 16.48391, 15.08721, 14.97626, 14.98688, 14.97489, STAR , 0.0002343842 , 14.06 , 14.09 , 0.324   , 0.46   , -1.366 , 1.396700000000001   , -0.029999733
1237646381542539423, 94.2435008076682, 0.447088131843821   , 17.21898, 16.08286, 16.01093, 16.03192, 16.02211, STAR , 0.0002130954 , 15.284, 15.469, 0.0925  , 0.143  , -0.041 , 1.1361199999999982  , -0.18499947
1237646381542539667, 94.312292670692 , 0.487439591191963   , 16.75434, 15.33976, 15.09668, 15.02321, 14.91764, STAR , 0.0002426681 , 13.771, 13.939, 0.2778  , 1.915  , -0.64  , 1.414579999999999   , -0.16800022
1237646381542605200, 94.3981971082463, 0.528090171464608   , 17.6998 , 16.30684, 16.17695, 16.16349, 16.13144, STAR , 0.0001553879 , 14.648, 14.515, 0.2091  , 0.528  , 0.574  , 1.3929599999999986  , 0.13299942
1237646381542605459, 94.4306870404043, 0.526164707612854   , 17.69855, 16.16307, 15.91368, 15.85118, 15.78498, STAR , 0.000187253  , 14.785, 15.044, 0.1829  , -0.033 , 1.312  , 1.5354799999999997  , -0.25899982
1237646381542605772, 94.4713463840708, 0.486650679237223   , 18.36908, 16.86589, 16.63318, 16.57109, 16.51841, STAR , 0.0001693433 , 15.574, 16.004, 0.2324  , 0.669  , 1.071  , 1.50319             , -0.42999935
1237646381542605880, 94.4839210957472, 0.592524471938753   , 17.70008, 16.14758, 15.92199, 15.86182, 15.79181, STAR , 0.0001899392 , 14.722, 14.916, 0.1207  , -0.065 , -0.098 , 1.5524999999999984  , -0.19400024
1237646381542606068, 94.503046897663 , 0.475851472446476   , 18.96574, 17.49392, 16.80027, 16.5846 , 16.32055, STAR , 2.155267e-05 , 14.451, 14.48 , -0.9588 , 0.407  , -2.081 , 1.471820000000001   , -0.028999329
1237646381542606175, 94.5133546866028, 0.566978918127636   , 18.8781 , 17.18946, 16.36462, 16.03709, 15.80739, STAR , 0.0001020554 , 14.081, 14.253, 0.5435  , 2.279  , -5.106 , 1.6886399999999995  , -0.17199993
1237646381542670881, 94.5973109777286, 0.500819199945047   , 18.80745, 17.31809, 17.08153, 17.01195, 16.92199, STAR , 0.000251916  , 15.772, 15.937, 0.1179  , 0.191  , 0.153  , 1.4893599999999978  , -0.16499996
1237646381542671165, 94.6418898692204, 0.45308822895645    , 20.07667, 18.26777, 17.52306, 17.19679, 16.90737, STAR , -4.935904e-05, 13.988, 14.004, 0.411   , 2.409  , -1.19  , 1.8089000000000013  , -0.015999794
1237646381542671295, 94.6622934501228, 0.559812995487089   , 17.9974 , 16.56571, 16.34072, 16.27827, 16.17252, STAR , 0.0001765038 , 15.278, 15.181, 0.149   , 0.559  , -0.116 , 1.4316899999999997  , 0.09700012
1237646381542671504, 94.5382877945318, 0.581610869462228   , 19.4468 , 17.49869, 16.64163, 16.32379, 16.10441, STAR , 0.0001511302 , 14.523, 14.558, 0.483   , 1.167  , -3.258 , 1.9481099999999998  , -0.034999847
1237646381542736528, 94.7565956627187, 0.545980638989672   , 18.39291, 16.89005, 16.64779, 16.57342, 16.45864, STAR , 0.000184656  , 15.469, 15.739, 0.1674  , 0.516  , 0.21   , 1.5028600000000019  , -0.27000046
1237646381542736533, 94.7595230343042, 0.489206288763129   , 17.41394, 15.82041, 15.54785, 15.44004, 15.32297, STAR , 0.0001541026 , 14.169, 14.214, 0.2187  , 0.383  , 0.537  , 1.5935299999999994  , -0.045000076
1237646381542736734, 94.7815762683602, 0.469236414128641   , 17.92325, 16.08336, 15.24429, 14.97743, 14.68391, STAR , 0.0001654671 , 12.893, 12.925, -0.0788 , -5.293 , -2.519 , 1.8398900000000005  , -0.03200054
1237646381542736879, 94.8014459848965, 0.480031064486231   , 18.00599, 16.59239, 15.96268, 15.68571, 15.48704, STAR , 0.000248549  , 13.965, 13.941, -0.0146 , 1.329  , 1.203  , 1.4135999999999989  , 0.024000168
1237646381542737163, 94.6855537227553, 0.597225491033228   , 19.17918, 17.62022, 16.81505, 16.45292, 16.17883, STAR , 0.0001982028 , 14.482, 14.533, 0.3868  , 1.474  , 0.893  , 1.558959999999999   , -0.05099964
1237646381542801444, 94.826607809945 , 0.511579298093899   , 17.24014, 15.74588, 15.49622, 15.42726, 15.36728, STAR , 0.000153377  , 14.14 , 14.118, 0.3381  , -0.661 , 0.108  , 1.4942600000000006  , 0.022000313
1237646381542801759, 94.8832123904781, 0.52881061637002    , 19.06549, 17.41749, 17.04866, 16.9136 , 16.79453, STAR , 0.0001614082 , 15.555, 15.662, 0.1829  , 0.33   , 0.054  , 1.6479999999999997  , -0.1069994
1237646381542802123, 94.9372490973562, 0.426849837907164   , 16.83226, 15.54497, 15.32333, 15.29553, 15.22289, STAR , 6.809406e-05 , 14.087, 14.132, 0.1523  , -0.138 , 0.092  , 1.2872900000000023  , -0.045000076
1237646381542802267, 94.9502743874924, 0.49099346607988    , 18.60203, 17.0015 , 16.70114, 16.58815, 16.47389, STAR , 0.0001914188 , 15.302, 15.301, 0.003   , 0.363  , -0.066 , 1.6005299999999991  , 0.0010004044
1237646381542867136, 94.9862754512408, 0.462755207549653   , 19.01501, 17.34647, 17.01908, 16.88875, 16.76277, STAR , 0.0001588139 , 15.472, 15.486, 0.173   , 0.072  , -0.27  , 1.6685400000000001  , -0.013999939
1237646381542867245, 95.0026284063513, 0.439155170285912   , 18.96944, 17.39834, 17.09692, 16.97927, 16.86172, STAR , 0.0002487723 , 15.91 , 16.297, 0.1683  , 0.359  , 0.206  , 1.5710999999999977  , -0.38700104
1237646381542867499, 95.0390882199215, 0.435116095245814   , 20.13819, 18.09067, 16.9976 , 16.55582, 16.33654, STAR , -8.149099e-05, 13.961, 13.855, 1.0059  , 0.915  , 0.099  , 2.0475200000000022  , 0.1060009
1237646381542933213, 95.2384877550966, 0.522283042115887   , 18.50328, 16.80843, 16.37821, 16.19013, 16.00962, STAR , 4.413321e-06 , 14.699, 14.727, 0.2096  , 0.169  , 0.911  , 1.6948499999999989  , -0.027999878
1237646381542933841, 95.1828774784154, 0.516150261108551   , 20.06654, 18.16579, 17.11072, 16.58266, 16.23191, STAR , 8.26679e-05  , 14.136, 14.257, -0.2006 , 1.011  , -0.006 , 1.9007499999999986  , -0.12100029
1237646381542998673, 95.3890671359407, 0.578667738413553   , 19.26527, 17.52949, 17.07929, 16.89643, 16.70403, STAR , 0.0001540117 , 15.474, 16.069, 0.1722  , 0.25   , 0.496  , 1.7357800000000019  , -0.59500027
1237646381543063592, 95.4309544571045, 0.514858133159318   , 18.69613, 17.11757, 16.72629, 16.55408, 16.39483, STAR , 0.0001532753 , 15.174, 15.202, 0.0841  , 0.285  , -0.224 , 1.5785599999999995  , -0.027999878
1237646381543063809, 95.4631234794383, 0.423128145804491   , 18.58406, 17.00747, 16.70864, 16.62575, 16.49165, STAR , 0.0002058098 , 15.37 , 15.557, 0.1796  , 0.417  , 0.509  , 1.5765899999999995  , -0.18700027
1237646381543063904, 95.4837355583199, 0.528364760653242   , 19.10814, 17.47881, 16.89779, 16.6436 , 16.50154, STAR , 0.0001795616 , 14.874, 14.749, 0.0572  , -0.753 , 1.091  , 1.6293299999999995  , 0.125
1237646381543064354, 95.5444339927933, 0.420394169586439   , 18.66563, 17.22367, 16.95071, 16.85968, 16.81009, STAR , 0.0001397604 , 15.67 , 15.978, 0.1416  , 0.097  , 0.144  , 1.4419600000000017  , -0.3079996
1237646381543064393, 95.5511797113458, 0.594169265902921   , 17.25711, 15.61862, 15.26411, 15.12534, 15.23013, STAR , 0.0002285854 , 13.828, 13.826, 0.2379  , 0.535  , -0.093 , 1.638490000000001   , 0.001999855
1237646381543065258, 95.4961657036735, 0.588381202029488   , 19.45985, 17.74878, 17.23679, 17.00379, 16.80161, STAR , 0.0001165997 , 15.511, 15.703, -0.0621 , 0.151  , 0.072  , 1.7110699999999994  , -0.19200039
1237646381543129222, 95.5930798451463, 0.519759329022043   , 18.95968, 17.4355 , 17.08788, 16.93121, 16.77718, STAR , 0.0001946745 , 15.759, 15.992, 0.3116  , 0.258  , 0.511  , 1.5241799999999976  , -0.2329998
1237646381543129429, 95.6287162351304, 0.552083069138377   , 18.25908, 16.96885, 16.6038 , 16.46867, 16.32395, STAR , 0.0002259272 , 14.845, 14.988, 0.2186  , 0.065  , 1.014  , 1.290230000000001   , -0.14299965
1237646381543129698, 95.6781346620572, 0.450295139525871   , 18.32321, 16.6338 , 16.23536, 16.06621, 15.9324 , STAR , 0.0001303633 , 14.814, 14.984, 0.1952  , -0.206 , 1.187  , 1.6894099999999987  , -0.17000008
1237646381543195267, 95.8435401955412, 0.560050033478404   , 18.25515, 16.49706, 15.61909, 15.16848, 14.88882, STAR , 0.0002240925 , 13.001, 12.983, 2.5947  , -4.089 , 6.331  , 1.7580899999999993  , 0.018000603
1237646381543260744, 95.955502461423 , 0.420125114113739   , 17.36212, 15.9069 , 15.5216 , 15.35418, 15.20343, STAR , 0.0001479294 , 13.992, 14.099, 0.1581  , -0.067 , 0.582  , 1.4552200000000006  , -0.10700035
1237646381543261157, 96.0081408448401, 0.520645977800977   , 18.6527 , 17.6822 , 19.21713, 16.95719, 16.39001, STAR , 0.0002024669 , 15.322, 15.682, 0.1107  , 0.362  , 0.353  , 0.9704999999999977  , -0.3600006
1237646381543325835, 96.0277899893366, 0.509547308750141   , 17.27788, 15.63853, 15.29246, 15.15025, 15.025  , STAR , 0.0001915002 , 13.919, 13.967, 0.2684  , 0.786  , 0.071  , 1.6393500000000003  , -0.048000336
1237646381543325839, 96.0290253169294, 0.589748098353904   , 17.61158, 15.86968, 15.39163, 15.18249, 15.02199, STAR , 0.0001121919 , 13.719, 13.737, 0.3143  , 0.348  , 0.845  , 1.7418999999999993  , -0.018000603
1237646381543325913, 96.0372519390972, 0.558609201142098   , 18.79584, 17.11262, 16.69115, 16.51002, 16.334  , STAR , 0.0001153387 , 15.227, 15.635, 0.1096  , 0.227  , 0.665  , 1.6832199999999986  , -0.408
1237646381543326009, 96.0488796388335, 0.580537950140737   , 17.75344, 16.01047, 15.51287, 15.29505, 15.12461, STAR , 0.0001128637 , 13.747, 13.749, 0.3627  , 0.58   , -0.005 , 1.7429699999999997  , -0.001999855
1237646381543326287, 96.115938916009 , 0.56963957528897    , 18.93719, 16.56962, 15.48036, 15.06133, 14.81821, STAR , 0.0001179317 , 12.753, 12.745, 1.8549  , -1.668 , -12.138, 2.3675700000000006  , 0.008000374
1237646381543326542, 96.1220390120005, 0.522093903175131   , 17.64937, 15.97161, 15.56323, 15.38022, 15.24003, STAR , 0.0002101202 , 13.915, 13.913, 0.1884  , 0.623  , 1.181  , 1.677760000000001   , 0.001999855
1237646381543326601, 96.1294740164279, 0.463706637193709   , 17.80049, 16.07006, 15.59613, 15.39318, 15.23292, STAR , 0.0001405183 , 13.925, 13.89 , 0.2738  , 0.354  , -0.286 , 1.7304299999999984  , 0.034999847
1237646381543326833, 96.1680877224072, 0.523330492277746   , 17.59094, 15.94305, 15.5397 , 15.36399, 15.19598, STAR , 8.0479e-05   , 13.962, 13.971, 0.1194  , 0.123  , 0.66   , 1.6478900000000003  , -0.0089998245
1237646381543327292, 96.0625994980127, 0.438141352562931   , 19.5185 , 17.76141, 17.28286, 17.06664, 16.90568, STAR , 0.0001336562 , 15.679, 15.782, 0.2184  , 0.45   , 0.237  , 1.757089999999998   , -0.10299969
1237646381543327768, 96.1338671585869, 0.489714414434236   , 19.35614, 17.61792, 17.14062, 16.90602, 16.75252, STAR , 5.843689e-05 , 15.39 , 15.186, 0.2919  , -0.371 , 0.633  , 1.7382199999999983  , 0.20400047
1237646381543391529, 96.2076283489612, 0.525075427316767   , 17.98662, 16.31779, 15.93669, 15.77361, 15.65163, STAR , 0.0001245889 , 14.453, 14.479, 0.1556  , 0.511  , 0.661  , 1.6688299999999998  , -0.026000023
1237646381543391575, 96.2143318991923, 0.548006884557034   , 18.97108, 17.36816, 17.00725, 16.84802, 16.69489, STAR , 0.0001802205 , 15.445, 15.348, -0.0009 , 0.183  , 0.276  , 1.602920000000001   , 0.09700012
1237646381543391583, 96.2186812662808, 0.501829752945116   , 17.8195 , 16.23672, 15.8719 , 15.69587, 15.52072, STAR , 8.23997e-05  , 13.348, 13.364, 0.1638  , -0.462 , -0.915 , 1.5827800000000032  , -0.016000748
1237646381543391627, 96.224233544456 , 0.579467036655778   , 18.17291, 16.53512, 16.09147, 15.95605, 15.76946, STAR , 0.0001806021 , 14.39 , 14.378, 1.0099  , 0.058  , -0.303 , 1.6377900000000025  , 0.012000084
1237646381543391669, 96.2348983875229, 0.423975693009173   , 17.25586, 15.61591, 15.23917, 15.08549, 14.96183, STAR , -7.224854e-06, 13.725, 13.785, 0.4001  , 0.559  , -2.258 , 1.639949999999999   , -0.059999466
1237646381543392145, 96.2904042965798, 0.51442542750108    , 18.98555, 17.5356 , 16.88702, 16.57191, 16.35599, STAR , -3.101612e-05, 14.816, 14.76 , 0.3951  , -0.302 , -0.393 , 1.4499500000000012  , 0.055999756
1237646381543392238, 96.3033112268421, 0.573874421284123   , 18.77757, 17.19927, 16.88318, 16.74328, 16.62185, STAR , 0.0001470337 , 15.193, 15.489, 0.1468  , 0.624  , 0.285  , 1.5783000000000023  , -0.29600048
1237646381543392348, 96.3154846881067, 0.492193177473806   , 18.74846, 17.1299 , 16.80702, 16.66729, 16.58632, STAR , 4.683716e-05 , 15.207, 15.353, 0.1441  , -0.106 , 0.557  , 1.6185600000000022  , -0.14599991
1237646381543457037, 96.3463631640545, 0.54449254724779    , 18.30842, 16.74553, 16.13087, 15.86162, 15.67015, STAR , -5.982148e-06, 14.169, 14.275, 0.7657  , 1.677  , -0.022 , 1.562890000000003   , -0.10599995
1237646382079344941, 94.1002598196043, 0.887737733996547   , 17.80895, 16.50277, 16.38258, 16.38958, 16.3496 , STAR , 0.0001565262 , 15.426, 15.428, 0.1506  , 0.414  , 0.262  , 1.3061799999999977  , -0.0020008087
1237646382079345434, 94.1777951492365, 0.891131259579838   , 17.69851, 16.2152 , 16.04205, 16.00999, 15.95449, STAR , 0.0001580713 , 14.944, 15.115, 0.231   , 0.713  , 0.686  , 1.4833099999999995  , -0.17099953
1237646382079410288, 94.234069518154 , 0.851906071532637   , 18.52553, 17.03238, 16.85107, 16.81772, 16.75011, STAR , 0.0001643789 , 15.877, 15.815, 0.152   , 0.337  , 0.563  , 1.49315             , 0.062000275
1237646382079475776, 94.3816607041047, 0.942048616777287   , 17.68669, 16.2624 , 16.12234, 16.09487, 16.03698, STAR , 0.0002561817 , 15.05 , 15.064, 0.0747  , 0.391  , 0.506  , 1.4242899999999992  , -0.013999939
1237646382079476277, 94.433690219853 , 0.972052206935827   , 18.79271, 17.0423 , 16.26496, 15.91869, 15.74185, STAR , 0.0001368872 , 14.075, 14.153, 0.462   , 3.312  , -0.303 , 1.7504099999999987  , -0.07800007
1237646382079476342, 94.4436365983993, 0.852922385903225   , 18.438  , 16.98621, 16.83219, 16.81224, 16.79249, STAR , 0.0001436768 , 14.669, 14.771, 0.1947  , 0.176  , 0.131  , 1.451789999999999   , -0.10200024
1237646382079476799, 94.4988186668859, 0.989660893103034   , 18.09839, 16.7229 , 16.13046, 15.87395, 15.6924 , STAR , 1.952831e-05 , 14.15 , 14.376, -0.1251 , -2.025 , -0.965 , 1.3754899999999992  , -0.22600079
1237646382079477651, 94.4806502075398, 1.00205915535226    , 19.42064, 17.82483, 17.0706 , 16.7584 , 16.54133, STAR , 0.0002820303 , 14.711, 14.772, -0.3318 , 0.144  , 0.705  , 1.5958100000000002  , -0.06099987
1237646382079541340, 94.5317478520563, 0.928831929962996   , 17.79365, 16.34339, 15.96839, 16.11843, 15.72173, STAR , 8.396233e-05 , 14.584, 14.558, 0.2508  , 0.578  , -1.488 , 1.45026             , 0.026000023
1237646382079541357, 94.5320761563528, 0.87723017341789    , 17.60406, 16.05053, 15.6941 , 15.82955, 15.44363, STAR , 8.802761e-05 , 14.181, 14.104, 0.2192  , 0.134  , 0.766  , 1.553530000000002   , 0.076999664
1237646382079541631, 94.5704586029465, 0.997188228819931   , 18.69618, 17.23645, 16.63734, 16.35796, 16.14807, STAR , 0.0002529922 , 14.623, 14.821, 0.22    , 0.321  , -0.304 , 1.4597299999999969  , -0.19799995
1237646382079541699, 94.5779976177799, 0.877346809189994   , 18.28783, 16.75007, 16.42278, 16.31002, 16.22085, STAR , 0.0001304375 , 14.803, 14.734, 0.2726  , -0.274 , 1.559  , 1.5377599999999987  , 0.069000244
1237646382079541728, 94.5825707830548, 0.983113774371273   , 19.82014, 18.117  , 17.57555, 17.22457, 17.13254, STAR , 6.325242e-05 , 14.597, 14.704, 0.2074  , 0.9    , 0.544  , 1.7031399999999977  , -0.10700035
1237646382079541912, 94.5932656712725, 0.94895974171945    , 19.05359, 17.62755, 17.16829, 16.96772, 16.8418 , STAR , 9.675207e-05 , 15.729, 16.004, 0.1941  , 0.615  , 1.016  , 1.4260400000000004  , -0.27499962
1237646382079541994, 94.6040735464675, 0.925177408268303   , 17.9441 , 16.4345 , 15.99379, 15.80487, 15.69043, STAR , 5.405584e-05 , 14.403, 14.519, 0.3699  , 0.827  , 1.111  , 1.509599999999999   , -0.116000175
1237646382079607640, 94.8136172492518, 0.864159159689183   , 16.59753, 15.22174, 14.99648, 14.93687, 14.85173, STAR , 0.0001521183 , 13.745, 13.771, 0.1411  , 0.644  , 0.476  , 1.3757899999999985  , -0.026000023
1237646382079607680, 94.8133301930155, 0.980798042570744   , 17.26491, 16.00246, 15.79299, 15.68303, 15.66872, STAR , 0.0001568349 , 14.719, 15.131, 0.0993  , 0.193  , 0.071  , 1.2624500000000012  , -0.4119997
1237646382079672552, 94.8610824394032, 0.898412512268471   , 19.07524, 17.7593 , 16.9488 , 16.63678, 16.42654, STAR , 0.0002489523 , 14.946, 15.039, 0.3952  , 0.672  , 1.23   , 1.3159400000000012  , -0.09299946
1237646382079672588, 94.8725098852256, 0.838282236847599   , 17.95106, 16.34713, 15.94763, 15.79226, 15.67866, STAR , 7.648661e-05 , 14.421, 14.405, 0.1092  , 0.085  , 0.088  , 1.6039299999999983  , 0.015999794
1237646382079672642, 94.8838870397962, 0.990685512386924   , 17.03847, 15.47224, 15.10297, 14.97051, 14.88297, STAR , 1.177334e-05 , 13.697, 13.702, 0.4342  , 0.772  , -2.339 , 1.566230000000001   , -0.0050001144
1237646382079672786, 94.9153668590344, 0.945378900019097   , 18.39684, 16.85855, 16.57424, 16.48492, 16.37063, STAR , 0.0001355361 , 15.287, 15.495, 0.1055  , 0.114  , 0.628  , 1.53829             , -0.20800018
1237646382079803959, 95.2219504907333, 0.868323529129275   , 18.73745, 17.17706, 16.44903, 16.12138, 15.88933, STAR , 0.0001051193 , 14.209, 14.197, 0.3465  , 0.593  , -2.396 , 1.5603899999999982  , 0.012000084
1237646382079803986, 95.2261260646288, 0.957250972772023   , 19.06613, 17.34293, 16.72245, 16.43074, 16.22178, STAR , 7.160752e-05 , 14.747, 14.787, 0.0952  , 0.139  , 0.749  , 1.723200000000002   , -0.03999996
1237646382079803989, 95.2281794506297, 0.891174873178981   , 18.6706 , 16.99171, 16.56165, 16.38384, 16.19722, STAR , 0.0001426768 , 14.901, 14.89 , 0.0926  , 0.102  , 0.374  , 1.678889999999999   , 0.01099968
1237646382079804054, 95.2428866134489, 0.970593395971388   , 17.70423, 15.86547, 15.29097, 15.01794, 14.82418, STAR , 0.0001180047 , 13.368, 13.396, 0.1426  , -0.662 , 1.3    , 1.8387599999999988  , -0.027999878
1237646382079804099, 95.2700411580229, 0.858987207230547   , 18.66571, 16.94823, 16.53554, 16.35474, 16.18672, STAR , 0.0001628164 , 14.836, 14.794, 0.0162  , 0.119  , 0.631  , 1.717480000000002   , 0.04200077
1237646382079804742, 95.1828002417581, 1.00530096700723    , 19.22186, 17.43544, 16.93804, 16.69567, 16.53674, STAR , 8.162519e-05 , 14.905, 14.752, 0.1683  , 0.266  , 1.261  , 1.7864199999999997  , 0.15299988
1237646382079804787, 95.1849370190702, 0.921410183627822   , 20.96696, 18.40789, 17.01272, 15.90715, 15.3023 , STAR , 3.709595e-05 , 12.988, 12.861, 2.0918  , 15.667 , -6.463 , 2.559070000000002   , 0.12699986
1237646382079804915, 95.2055559607477, 0.908189328050695   , 19.66233, 17.85414, 17.29459, 17.04074, 16.83902, STAR , 0.0001083909 , 15.646, 15.687, 0.3382  , -0.128 , 0.777  , 1.8081899999999997  , -0.041000366
1237646382079869048, 95.2870985573816, 0.966918446032578   , 18.84067, 17.15699, 16.6308 , 16.37362, 16.20866, STAR , 7.416188e-05 , 14.82 , 14.679, 0.2889  , 1.569  , -3.704 , 1.683679999999999   , 0.1409998
1237646382079869104, 95.2993636369215, 0.890374687787888   , 18.72799, 17.11779, 16.48396, 16.15507, 15.94641, STAR , 8.62891e-05  , 14.525, 14.554, 0.2918  , -1.389 , -1.034 , 1.610199999999999   , -0.029000282
1237646382079869702, 95.410011611339 , 0.838141218051057   , 17.91277, 16.32434, 15.58422, 15.25003, 15.03421, STAR , 0.0001847543 , 13.413, 13.373, 0.4637  , 0.711  , -3.683 , 1.588429999999999   , 0.03999996
1237646382079934844, 95.4875103452873, 0.92531189805077    , 18.73705, 17.06851, 16.68374, 16.52062, 16.36351, STAR , 0.0001311639 , 15.157, 15.435, 0.2206  , 0.522  , 0.386  , 1.6685400000000001  , -0.27800083
1237646382079934911, 95.5021878262306, 0.963263450329101   , 17.76895, 16.28859, 15.89664, 15.73424, 15.52795, STAR , 0.0001736676 , 14.255, 14.312, 0.2413  , 0.41   , 0.483  , 1.480360000000001   , -0.05700016
1237646382079935021, 95.5295163808575, 0.970692871301128   , 18.14242, 16.30503, 15.76425, 15.50117, 15.26982, STAR , 9.752477e-05 , 13.473, 13.456, 0.1088  , 0.067  , 0.902  , 1.8373900000000027  , 0.016999245
1237646382079935969, 95.5162029279528, 0.908679974724668   , 19.77253, 17.93699, 16.8608 , 16.34152, 15.98592, STAR , 0.0001555573 , 13.978, 14.072, 0.1047  , -0.145 , -0.0   , 1.8355399999999982  , -0.09399986
1237646382080000028, 95.5718908072134, 0.953216650773059   , 18.65735, 17.15746, 16.70656, 16.49734, 16.32541, STAR , 0.0001840082 , 15.075, 15.286, 0.1093  , 0.071  , 0.142  , 1.4998900000000006  , -0.21100044
